Date,USD,EUR,GBP,JPY
03-Aug-2016,66.9368,74.9893,89.0126,66.26
02-Aug-2016,66.7612,74.599,88.0313,65.32
01-Aug-2016,66.7412,74.5165,88.4388,65.08
29-Jul-2016,67.034,74.2737,88.2972,64.69
28-Jul-2016,67.055,74.364,88.4254,64.07
27-Jul-2016,67.2362,73.8859,88.3013,63.57
26-Jul-2016,67.368,74.1654,88.1712,64.58
25-Jul-2016,67.243,73.7992,88.3506,63.37
22-Jul-2016,67.1355,74.0303,88.9478,63.41
21-Jul-2016,67.2035,74.1523,88.9774,62.73
20-Jul-2016,67.172,73.99,88.0423,63.23
19-Jul-2016,67.1462,74.3443,88.7203,63.35
18-Jul-2016,67.1015,74.1673,88.6881,63.51
15-Jul-2016,67.0655,74.6037,89.9281,63.38
14-Jul-2016,66.9136,74.3544,88.5468,63.38
13-Jul-2016,67.2046,74.3484,89.288,64.53
12-Jul-2016,67.1471,74.446,87.862,64.94
11-Jul-2016,67.1426,74.1053,86.9161,65.89
08-Jul-2016,67.4584,74.7169,87.3182,67.15
07-Jul-2016,67.4972,74.8274,87.6114,67
05-Jul-2016,67.4028,75.0328,89.1537,66.06
04-Jul-2016,67.1848,74.8304,89.302,65.47
01-Jul-2016,67.441,74.7449,89.5482,65.67
30-Jun-2016,67.6166,75.0071,90.5183,65.91
29-Jun-2016,67.7443,75.02,90.4928,66.21
28-Jun-2016,67.8867,75.0623,90.1739,66.69
27-Jun-2016,67.9,74.8801,90.9113,66.69
24-Jun-2016,68.0144,75.1015,92.9553,66.45
23-Jun-2016,67.3702,76.3776,99.4721,64.52
22-Jun-2016,67.557,76.0354,99.1534,64.61
21-Jun-2016,67.4767,76.4511,99.2582,64.59
20-Jun-2016,67.4087,76.5358,98.1538,64.44
17-Jun-2016,67.1682,75.4568,95.5535,64.39
16-Jun-2016,67.2068,75.816,95.2388,64.55
15-Jun-2016,67.1596,75.2859,95.1114,63.19
14-Jun-2016,67.152,75.7542,95.1007,63.46
13-Jun-2016,67.0737,75.5116,95.1172,63.32
10-Jun-2016,66.7948,75.4714,96.5719,62.4
09-Jun-2016,66.625,75.8925,96.7195,62.41
08-Jun-2016,66.737,75.8199,97.0823,62.26
07-Jun-2016,66.8305,75.9194,96.9376,62.1
06-Jun-2016,66.9614,75.9409,96.17,62.6
03-Jun-2016,67.2415,74.9944,96.9017,61.83
02-Jun-2016,67.2533,75.3035,97.0465,61.58
01-Jun-2016,67.3526,74.9634,97.5333,61.31
31-May-2016,67.203,74.7902,98.654,60.4
30-May-2016,67.3398,74.8415,98.4373,60.49
27-May-2016,67.0613,75.0885,98.3923,61.12
26-May-2016,67.2855,75.2185,98.9501,61.34
25-May-2016,67.4467,75.2098,98.5599,61.32
24-May-2016,67.706,75.9323,98.0654,61.97
23-May-2016,67.3492,75.6197,97.7641,61.38
20-May-2016,67.4076,75.5437,98.4555,61.17
19-May-2016,67.2307,75.453,98.0493,61.01
18-May-2016,66.9131,75.4847,96.6091,61.25
17-May-2016,66.7233,75.4907,96.5953,61.07
16-May-2016,66.8216,75.5953,95.9625,61.45
13-May-2016,66.7609,75.7202,96.1557,61.47
12-May-2016,66.5977,76.0612,96.1538,61.16
11-May-2016,66.6958,75.9665,96.4355,61.43
10-May-2016,66.7224,75.9568,96.1069,61.35
09-May-2016,66.4379,75.8056,95.7702,61.73
06-May-2016,66.583,75.9313,96.3456,62.13
05-May-2016,66.5105,76.3807,96.5865,62.15
04-May-2016,66.5388,76.4597,96.8273,62.21
03-May-2016,66.2698,76.6145,97.569,62.65
02-May-2016,66.3435,76.0562,97.0207,62.31
29-Apr-2016,66.5176,75.7303,97.4017,61.96
28-Apr-2016,66.4045,75.4222,96.831,61.32
27-Apr-2016,66.546,75.177,96.9242,59.85
26-Apr-2016,66.733,75.1814,96.7695,60.22
25-Apr-2016,66.6839,74.9527,96.3249,59.99
22-Apr-2016,66.4925,75.1033,95.4433,60.15
21-Apr-2016,66.293,74.8978,95.1437,60.48
20-Apr-2016,66.2406,75.2758,95.2076,60.82
18-Apr-2016,66.6663,75.2596,94.3928,61.73
13-Apr-2016,66.4293,75.4637,94.6684,60.98
12-Apr-2016,66.495,75.9107,94.7487,61.38
11-Apr-2016,66.3925,75.7538,93.786,61.53
07-Apr-2016,66.4698,75.8952,94.0415,61.04
06-Apr-2016,66.5807,75.629,94.0918,60.31
05-Apr-2016,66.3248,75.524,94.42,59.98
04-Apr-2016,66.243,75.3713,94.1578,59.44
31-Mar-2016,66.3329,75.0955,95.0882,59.06
30-Mar-2016,66.4105,75.0306,95.6311,59.11
29-Mar-2016,66.558,74.4717,94.6654,58.58
28-Mar-2016,66.668,74.4215,94.3019,58.72
23-Mar-2016,66.864,74.9077,94.9268,59.52
22-Mar-2016,66.5411,74.8987,95.7526,59.37
21-Mar-2016,66.504,74.9168,95.8722,59.66
18-Mar-2016,66.6088,75.3012,96.323,59.87
17-Mar-2016,66.8806,75.0735,95.1644,59.59
16-Mar-2016,67.368,74.7583,95.1708,59.4
15-Mar-2016,67.229,74.6444,95.9223,59.31
14-Mar-2016,67.023,74.8044,96.3389,58.9
11-Mar-2016,67.0868,74.9427,95.753,59.13
10-Mar-2016,67.051,73.622,95.2258,58.99
09-Mar-2016,67.4632,74.0611,95.6965,59.92
08-Mar-2016,67.338,74.193,95.9028,59.59
04-Mar-2016,67.2713,73.6688,95.2158,59.1
03-Mar-2016,67.3786,73.1664,94.896,59.05
02-Mar-2016,67.7022,73.5314,94.6003,59.42
01-Mar-2016,68.158,74.2172,95.0395,60.5
29-Feb-2016,68.616,75.0796,95.1978,60.78
26-Feb-2016,68.7775,76.0404,96.089,61.03
25-Feb-2016,68.599,75.6784,95.5721,61.01
24-Feb-2016,68.565,75.4695,95.8127,61.27
23-Feb-2016,68.6408,75.7657,96.8934,61.12
22-Feb-2016,68.5517,76.1952,97.8438,60.75
18-Feb-2016,68.494,76.3297,97.8642,60.15
17-Feb-2016,68.592,76.6104,98.018,60.32
16-Feb-2016,68.336,76.2425,98.4312,59.68
15-Feb-2016,68.1348,76.5086,99.0067,59.84
12-Feb-2016,68.4365,77.3606,98.9797,60.94
11-Feb-2016,68.0155,76.8439,98.8061,60.54
10-Feb-2016,67.8781,76.648,98.2943,59.21
09-Feb-2016,68.1623,76.3827,98.2696,59.39
08-Feb-2016,67.819,75.5368,98.3308,57.75
05-Feb-2016,67.6365,75.7326,98.472,57.91
04-Feb-2016,67.8093,75.1327,98.7914,57.42
03-Feb-2016,68.1825,74.4553,98.3192,56.98
02-Feb-2016,67.834,73.9323,97.6131,56.21
01-Feb-2016,67.6728,73.4115,96.5149,55.78
29-Jan-2016,67.8763,74.0666,97.7554,56.26
28-Jan-2016,68.0858,74.0637,97.0155,57.36
27-Jan-2016,67.9803,73.813,97.5109,57.45
25-Jan-2016,67.6428,73.1219,96.736,56.93
22-Jan-2016,67.748,73.405,96.4461,57.38
21-Jan-2016,68.06,74.165,96.5567,58.3
20-Jan-2016,67.9774,74.4828,96.2016,58.24
19-Jan-2016,67.563,73.5018,96.4192,57.37
18-Jan-2016,67.588,73.6101,96.4819,57.68
14-Jan-2016,67.095,72.9725,96.6369,57.01
13-Jan-2016,66.8394,72.4272,96.603,56.57
12-Jan-2016,66.8905,72.7434,97.1518,56.91
11-Jan-2016,66.7885,72.9264,97.057,56.93
08-Jan-2016,66.669,72.5292,97.4501,56.32
07-Jan-2016,66.9115,72.3782,97.8514,56.78
06-Jan-2016,66.7165,71.7002,97.773,56.19
05-Jan-2016,66.5418,72.0315,97.9562,55.71
04-Jan-2016,66.4623,72.3907,97.9455,55.65
01-Jan-2016,66.178,71.8627,97.6059,55.01
31-Dec-2015,66.326,72.501,98.3482,55.09
30-Dec-2015,66.4243,72.6018,98.5471,55.17
29-Dec-2015,66.37,72.8477,98.9112,55.16
28-Dec-2015,66.138,72.5534,98.6911,54.92
23-Dec-2015,66.202,72.4117,98.2967,54.74
22-Dec-2015,66.2985,72.3317,98.7052,54.68
21-Dec-2015,66.324,72.134,98.9886,54.67
18-Dec-2015,66.4235,72.1359,99.1703,54.48
17-Dec-2015,66.6488,72.3273,99.6133,54.43
16-Dec-2015,66.8468,73.1571,100.5777,54.84
15-Dec-2015,67.0435,73.9289,101.6715,55.49
14-Dec-2015,66.994,73.4656,101.784,55.29
11-Dec-2015,66.786,73.104,101.1006,54.75
10-Dec-2015,66.7905,73.4629,101.3679,54.91
09-Dec-2015,66.75,72.891,100.2919,54.4
08-Dec-2015,66.7983,72.5162,100.4914,54.27
07-Dec-2015,66.6263,72.4028,100.6524,54.05
04-Dec-2015,66.8365,73.0456,101.0434,54.51
03-Dec-2015,66.745,70.6696,99.6102,54.08
02-Dec-2015,66.6158,70.666,100.3434,54.12
01-Dec-2015,66.518,70.4359,100.4355,54.13
30-Nov-2015,66.8148,70.6834,100.3692,54.41
27-Nov-2015,66.7503,70.8755,100.6795,54.53
26-Nov-2015,66.5507,70.6968,100.6446,54.3
24-Nov-2015,66.384,70.5529,100.4523,54.1
23-Nov-2015,66.349,70.4693,100.6647,53.87
20-Nov-2015,66.094,70.8594,101.0379,53.82
19-Nov-2015,66.1105,70.7779,101.0301,53.62
18-Nov-2015,66.1138,70.3914,100.5128,53.63
17-Nov-2015,65.9805,70.3484,100.1056,53.48
16-Nov-2015,66.169,70.9729,100.6563,54.05
13-Nov-2015,66.139,71.2648,100.5511,53.9
10-Nov-2015,66.3495,71.2992,100.2806,53.8
09-Nov-2015,66.3378,71.4458,100.0308,53.79
06-Nov-2015,65.791,71.5477,99.9497,54
05-Nov-2015,65.6755,71.3499,101.0221,54.05
04-Nov-2015,65.568,71.797,101.1255,54.17
03-Nov-2015,65.451,72.1008,100.9647,54.24
02-Nov-2015,65.4793,72.2171,101.0608,54.38
30-Oct-2015,65.2231,71.6671,99.9348,53.92
29-Oct-2015,65.1515,71.2497,99.3626,53.93
28-Oct-2015,65.0408,71.753,99.584,54.01
27-Oct-2015,64.9553,71.8406,99.7324,53.83
26-Oct-2015,64.9603,71.6447,99.5452,53.63
23-Oct-2015,64.8815,72.0639,99.8851,53.79
21-Oct-2015,65.1513,73.9728,100.535,54.31
20-Oct-2015,64.8908,73.5213,100.3926,54.33
19-Oct-2015,64.8178,73.7497,100.1176,54.36
16-Oct-2015,64.9697,73.994,100.5536,54.54
15-Oct-2015,64.824,74.5022,100.4124,54.61
14-Oct-2015,65.1123,74.241,99.4981,54.41
13-Oct-2015,65.0215,73.9164,99.886,54.26
12-Oct-2015,64.726,73.5999,99.2962,53.86
09-Oct-2015,64.7848,73.0837,99.5418,53.96
08-Oct-2015,65.157,73.3277,99.7814,54.41
07-Oct-2015,65.2571,73.4664,99.5301,54.34
06-Oct-2015,65.3908,73.1919,99.054,54.41
05-Oct-2015,65.2905,73.3931,99.3134,54.39
01-Oct-2015,65.554,73.0796,99.1701,54.54
30-Sep-2015,65.7418,73.7952,99.5331,54.8
29-Sep-2015,66.1843,74.6096,100.4611,55.42
28-Sep-2015,66.0805,73.8119,100.3168,54.92
24-Sep-2015,66.0993,73.9585,100.8874,55.08
23-Sep-2015,65.9696,73.378,101.1908,54.92
22-Sep-2015,65.625,73.2638,101.7319,54.5
21-Sep-2015,65.7531,74.3799,102.1672,54.83
18-Sep-2015,65.9255,75.1287,102.7515,55.01
16-Sep-2015,66.5,75.0253,101.9977,55.34
15-Sep-2015,66.4383,75.0487,102.408,55.55
14-Sep-2015,66.3708,75.3242,102.5429,55.18
11-Sep-2015,66.3866,74.8974,102.5939,55
10-Sep-2015,66.584,74.7139,102.293,55.14
09-Sep-2015,66.2945,73.9847,101.888,55.07
08-Sep-2015,66.606,74.6054,102.3002,55.6
07-Sep-2015,66.7445,74.2733,101.3649,55.93
04-Sep-2015,66.4003,73.8903,101.1941,55.57
03-Sep-2015,66.228,74.3343,101.2229,54.98
02-Sep-2015,66.1638,74.6063,101.2174,55.09
01-Sep-2015,66.2603,74.788,101.9945,55.05
31-Aug-2015,66.3062,74.495,102.3105,54.75
28-Aug-2015,66.0808,74.3673,101.923,54.54
27-Aug-2015,66.0605,74.9655,102.3475,55.08
26-Aug-2015,66.161,75.8867,103.8794,55.28
25-Aug-2015,66.709,77.1089,105.1,56.01
24-Aug-2015,66.5093,76.2729,104.0072,54.97
21-Aug-2015,65.8298,74.2692,103.3857,53.55
20-Aug-2015,65.2385,72.5713,102.2092,52.59
19-Aug-2015,65.2525,72.1954,102.2507,52.5
17-Aug-2015,65.22,72.3942,102.2324,52.42
14-Aug-2015,65.1225,72.5595,101.6171,52.35
13-Aug-2015,64.9212,72.2573,101.4394,52.16
12-Aug-2015,64.827,71.8218,101.0005,51.91
11-Aug-2015,64.1732,70.3595,99.8471,51.37
10-Aug-2015,63.759,69.8799,98.7563,51.22
07-Aug-2015,63.8061,69.6571,98.925,51.13
06-Aug-2015,63.7603,69.7091,99.6,51.11
05-Aug-2015,63.8159,69.3104,99.1508,51.29
04-Aug-2015,63.9315,70.0497,99.8226,51.59
03-Aug-2015,63.9623,70.1602,99.9347,51.56
31-Jul-2015,64.0054,70.1627,99.8356,51.55
30-Jul-2015,64.0061,70.0739,99.8303,51.53
29-Jul-2015,63.8943,70.6288,99.7134,51.75
28-Jul-2015,64.027,70.8843,99.7156,51.84
27-Jul-2015,64.0028,70.6143,99.4348,51.85
24-Jul-2015,63.8916,70.121,99.1023,51.56
23-Jul-2015,63.7138,69.6264,99.5719,51.37
22-Jul-2015,63.5283,69.6016,99.1931,51.38
21-Jul-2015,63.6506,68.9081,99.1358,51.17
20-Jul-2015,63.551,68.8321,99.1014,51.2
17-Jul-2015,63.4928,69.1437,99.4297,51.2
16-Jul-2015,63.4955,69.3942,99.1736,51.28
15-Jul-2015,63.3847,69.6851,99.1337,51.34
14-Jul-2015,63.4978,69.7269,98.1993,51.48
13-Jul-2015,63.4655,70.6942,98.4731,51.77
10-Jul-2015,63.3793,70.4334,97.6548,51.97
09-Jul-2015,63.5065,70.4986,97.8508,52.3
08-Jul-2015,63.569,69.9323,98.2205,52.17
07-Jul-2015,63.3749,69.9659,98.8585,51.67
06-Jul-2015,63.5785,70.2924,99.1062,51.89
03-Jul-2015,63.3963,70.3319,98.9426,51.49
02-Jul-2015,63.5705,70.3535,99.2018,51.52
01-Jul-2015,63.6223,70.7671,99.8934,51.85
30-Jun-2015,63.7549,71.2015,100.1207,52.07
29-Jun-2015,63.917,70.411,100.4008,52.17
26-Jun-2015,63.6042,71.2303,100.0939,51.54
25-Jun-2015,63.6121,71.1692,99.7947,51.4
24-Jun-2015,63.66,71.3119,100.5,51.38
23-Jun-2015,63.6406,71.6275,100.4121,51.46
22-Jun-2015,63.5098,72.3186,100.9361,51.73
19-Jun-2015,63.8195,72.3585,101.256,51.83
18-Jun-2015,63.8495,72.4564,100.9971,51.89
17-Jun-2015,64.1135,72.1662,100.3184,51.91
16-Jun-2015,64.1505,72.272,100.0363,51.91
15-Jun-2015,64.0868,71.8413,99.5717,51.93
12-Jun-2015,64.0301,71.8994,99.2723,51.85
11-Jun-2015,63.891,72.3118,98.8969,51.85
10-Jun-2015,63.8849,72.1452,98.4722,51.94
09-Jun-2015,63.936,72.3692,98.2696,51.46
08-Jun-2015,64.11,71.1172,97.8447,51.06
05-Jun-2015,63.8955,71.8185,97.9774,51.33
04-Jun-2015,64.1775,72.251,98.3007,51.6
03-Jun-2015,63.8515,71.2838,98.1206,51.52
02-Jun-2015,63.833,69.7376,97.1028,51.21
01-Jun-2015,63.6083,69.6256,97.2698,51.2
